order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,cost_price,list_price,quantity,discount_percent,discounted_price,total_sales,total_cost,profit,order_year,order_month,order_Month_Year,first_purchase_date_x,customer_type,first_purchase_date_y,first_purchase_date
7358,2022-04-15,Standard Class,Home Office,United States,Phoenix,Arizona,85023,West,Furniture,Furnishings,FUR-FU-10001488,140,170,2,4,163.2,326.4,280,46.4,2022,4,2022-04,2022-01-06,Returning,2022-01-06,2022-01-01
7359,2022-12-06,Second Class,Corporate,United States,Philadelphia,Pennsylvania,19143,East,Technology,Phones,TEC-PH-10002170,210,250,6,3,242.5,1455,1260,195,2022,12,2022-12,2022-01-01,Returning,2022-01-01,2022-01-01
7360,2023-09-19,Second Class,Corporate,United States,Philadelphia,Pennsylvania,19143,East,Furniture,Tables,FUR-TA-10004575,460,520,3,3,504.4,1513.2,1380,133.2,2023,9,2023-09,2022-01-01,Returning,2022-01-01,2022-01-01
7361,2022-10-19,First Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Paper,OFF-PA-10000809,20,20,3,5,19,57,60,-3,2022,10,2022-10,2022-01-01,Returning,2022-01-01,2022-01-01
7362,2023-04-07,First Class,Consumer,United States,Los Angeles,California,90036,West,Furniture,Chairs,FUR-CH-10000225,160,190,3,2,186.2,558.6,480,78.6,2023,4,2023-04,2022-01-01,Returning,2022-01-01,2022-01-01
7363,2023-11-07,First Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Binders,OFF-BI-10003707,40,40,3,3,38.8,116.4,120,-3.6,2023,11,2023-11,2022-01-01,Returning,2022-01-01,2022-01-01
7364,2022-04-14,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Technology,Phones,TEC-PH-10004539,280,340,3,2,333.2,999.6,840,159.6,2022,4,2022-04,2022-01-01,Returning,2022-01-01,2022-01-01
7365,2023-01-09,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Fasteners,OFF-FA-10004076,10,10,8,5,9.5,76,80,-4,2023,1,2023-01,2022-01-01,Returning,2022-01-01,2022-01-01
7366,2022-11-09,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Binders,OFF-BI-10003166,10,10,2,2,9.8,19.6,20,-0.4,2022,11,2022-11,2022-01-01,Returning,2022-01-01,2022-01-01
7367,2023-07-13,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,OFF-ST-10002301,30,30,2,4,28.8,57.6,60,-2.4,2023,7,2023-07,2022-01-01,Returning,2022-01-01,2022-01-01
7368,2022-08-16,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Chairs,FUR-CH-10002647,310,350,7,3,339.5,2376.5,2170,206.5,2022,8,2022-08,2022-01-01,Returning,2022-01-01,2022-01-01
7369,2022-09-11,First Class,Corporate,United States,Miami,Florida,33180,South,Office Supplies,Binders,OFF-BI-10004654,20,20,3,4,19.2,57.6,60,-2.4,2022,9,2022-09,2022-01-04,Returning,2022-01-04,2022-01-01
7370,2022-10-07,Second Class,Consumer,United States,Raleigh,North Carolina,27604,South,Office Supplies,Labels,OFF-LA-10001175,0,0,2,5,0,0,0,0,2022,10,2022-10,2022-01-02,Returning,2022-01-02,2022-01-01
7371,2022-11-27,Standard Class,Corporate,United States,Garden City,Kansas,67846,Central,Technology,Phones,TEC-PH-10001336,240,260,2,3,252.2,504.4,480,24.4,2022,11,2022-11,2022-08-25,Returning,2022-08-25,2022-01-02
7372,2023-11-21,Second Class,Consumer,United States,Long Beach,California,90805,West,Office Supplies,Storage,OFF-ST-10000760,130,150,11,4,144,1584,1430,154,2023,11,2023-11,2022-01-01,Returning,2022-01-01,2022-01-01
7373,2023-02-09,Second Class,Consumer,United States,Long Beach,California,90805,West,Office Supplies,Storage,OFF-ST-10002301,50,60,3,4,57.6,172.8,150,22.8,2023,2,2023-02,2022-01-01,Returning,2022-01-01,2022-01-01
7374,2023-05-23,Second Class,Consumer,United States,Long Beach,California,90805,West,Office Supplies,Supplies,OFF-SU-10004884,90,110,7,5,104.5,731.5,630,101.5,2023,5,2023-05,2022-01-01,Returning,2022-01-01,2022-01-01
7375,2022-04-14,Second Class,Consumer,United States,Long Beach,California,90805,West,Office Supplies,Fasteners,OFF-FA-10003112,10,10,1,3,9.7,9.7,10,-0.3,2022,4,2022-04,2022-01-01,Returning,2022-01-01,2022-01-01
7376,2022-02-21,Standard Class,Corporate,United States,San Diego,California,92037,West,Office Supplies,Binders,OFF-BI-10000069,30,40,3,4,38.4,115.2,90,25.2,2022,2,2022-02,2022-01-02,Returning,2022-01-02,2022-01-01
7377,2023-01-18,First Class,Corporate,United States,Bloomington,Illinois,61701,Central,Office Supplies,Art,OFF-AR-10001958,50,50,4,2,49,196,200,-4,2023,1,2023-01,2022-01-04,Returning,2022-01-04,2022-01-02
7378,2023-02-22,Standard Class,Corporate,United States,Seattle,Washington,98115,West,Office Supplies,Storage,OFF-ST-10001321,70,90,6,3,87.3,523.8,420,103.8,2023,2,2023-02,2022-01-01,Returning,2022-01-01,2022-01-01
7379,2023-01-04,Same Day,Consumer,United States,Fayetteville,North Carolina,28314,South,Office Supplies,Art,OFF-AR-10003504,10,10,3,3,9.7,29.1,30,-0.9,2023,1,2023-01,2022-01-01,Returning,2022-01-01,2022-01-01
7380,2022-03-16,Standard Class,Consumer,United States,Omaha,Nebraska,68104,Central,Office Supplies,Storage,OFF-ST-10000419,30,40,3,5,38,114,90,24,2022,3,2022-03,2022-01-28,Returning,2022-01-28,2022-01-02
7381,2022-05-04,Standard Class,Consumer,United States,Omaha,Nebraska,68104,Central,Office Supplies,Labels,OFF-LA-10004559,10,10,5,5,9.5,47.5,50,-2.5,2022,5,2022-05,2022-01-28,Returning,2022-01-28,2022-01-02
7382,2022-03-05,Standard Class,Consumer,United States,Omaha,Nebraska,68104,Central,Technology,Phones,TEC-PH-10001644,130,150,5,3,145.5,727.5,650,77.5,2022,3,2022-03,2022-01-28,Returning,2022-01-28,2022-01-02
7383,2022-02-08,Standard Class,Consumer,United States,Omaha,Nebraska,68104,Central,Office Supplies,Supplies,OFF-SU-10004782,20,20,2,2,19.6,39.2,40,-0.8,2022,2,2022-02,2022-01-28,Returning,2022-01-28,2022-01-02
7384,2023-03-22,Standard Class,Consumer,United States,Omaha,Nebraska,68104,Central,Office Supplies,Paper,OFF-PA-10002250,20,20,3,4,19.2,57.6,60,-2.4,2023,3,2023-03,2022-01-28,Returning,2022-01-28,2022-01-02
7385,2023-10-17,Standard Class,Consumer,United States,Omaha,Nebraska,68104,Central,Office Supplies,Appliances,OFF-AP-10001394,340,380,2,4,364.8,729.6,680,49.6,2023,10,2023-10,2022-01-28,Returning,2022-01-28,2022-01-02
7386,2022-01-28,Standard Class,Consumer,United States,Omaha,Nebraska,68104,Central,Office Supplies,Paper,OFF-PA-10001838,20,20,3,3,19.4,58.2,60,-1.8,2022,1,2022-01,2022-01-28,Returning,2022-01-28,2022-01-02
7387,2022-03-29,Standard Class,Consumer,United States,Omaha,Nebraska,68104,Central,Office Supplies,Storage,OFF-ST-10004340,300,370,6,2,362.6,2175.6,1800,375.6,2022,3,2022-03,2022-01-28,Returning,2022-01-28,2022-01-02
7388,2022-11-26,Standard Class,Consumer,United States,Omaha,Nebraska,68104,Central,Furniture,Furnishings,FUR-FU-10003664,1190,1340,14,3,1299.8,18197.2,16660,1537.2,2022,11,2022-11,2022-01-28,Returning,2022-01-28,2022-01-02
7389,2023-08-09,Standard Class,Consumer,United States,Omaha,Nebraska,68104,Central,Technology,Phones,TEC-PH-10004897,30,30,3,3,29.1,87.3,90,-2.7,2023,8,2023-08,2022-01-28,Returning,2022-01-28,2022-01-02
7390,2023-03-30,Standard Class,Consumer,United States,Chattanooga,Tennessee,37421,South,Furniture,Chairs,FUR-CH-10000454,350,390,2,2,382.2,764.4,700,64.4,2023,3,2023-03,2022-06-20,Returning,2022-06-20,2022-01-01
7391,2022-06-20,Standard Class,Consumer,United States,Chattanooga,Tennessee,37421,South,Furniture,Furnishings,FUR-FU-10004017,90,100,5,2,98,490,450,40,2022,6,2022-06,2022-06-20,Returning,2022-06-20,2022-01-01
7392,2022-03-30,Second Class,Consumer,United States,Fairfield,Ohio,45014,East,Office Supplies,Paper,OFF-PA-10000241,60,70,3,4,67.2,201.6,180,21.6,2022,3,2022-03,2022-01-19,Returning,2022-01-19,2022-01-01
7393,2022-06-07,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Paper,OFF-PA-10003016,20,20,5,4,19.2,96,100,-4,2022,6,2022-06,2022-01-01,Returning,2022-01-01,2022-01-01
7394,2023-08-29,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Art,OFF-AR-10001615,60,60,3,3,58.2,174.6,180,-5.4,2023,8,2023-08,2022-01-01,Returning,2022-01-01,2022-01-01
7395,2022-05-30,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Paper,OFF-PA-10002713,30,30,5,5,28.5,142.5,150,-7.5,2022,5,2022-05,2022-01-01,Returning,2022-01-01,2022-01-01
7396,2022-07-22,Standard Class,Corporate,United States,New York City,New York,10024,East,Furniture,Tables,FUR-TA-10002958,280,310,2,4,297.6,595.2,560,35.2,2022,7,2022-07,2022-01-01,Returning,2022-01-01,2022-01-01
7397,2023-08-18,Standard Class,Corporate,United States,New York City,New York,10024,East,Furniture,Chairs,FUR-CH-10003746,740,870,3,3,843.9,2531.7,2220,311.7,2023,8,2023-08,2022-01-01,Returning,2022-01-01,2022-01-01
7398,2022-04-25,Same Day,Corporate,United States,Fairfield,Ohio,45014,East,Office Supplies,Appliances,OFF-AP-10003217,720,800,6,4,768,4608,4320,288,2022,4,2022-04,2022-01-19,Returning,2022-01-19,2022-01-01
7399,2023-12-18,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Paper,OFF-PA-10001526,30,40,9,2,39.2,352.8,270,82.8,2023,12,2023-12,2022-01-02,Returning,2022-01-02,2022-01-02
7400,2023-12-14,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Technology,Accessories,TEC-AC-10002857,20,20,4,4,19.2,76.8,80,-3.2,2023,12,2023-12,2022-01-02,Returning,2022-01-02,2022-01-02
7401,2022-04-09,Standard Class,Consumer,United States,Seattle,Washington,98103,West,Furniture,Furnishings,FUR-FU-10003039,40,40,1,3,38.8,38.8,40,-1.2,2022,4,2022-04,2022-01-01,Returning,2022-01-01,2022-01-01
7402,2022-10-28,Standard Class,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Paper,OFF-PA-10002615,30,30,7,3,29.1,203.7,210,-6.3,2022,10,2022-10,2022-01-01,Returning,2022-01-01,2022-01-01
7403,2022-02-12,Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Supplies,OFF-SU-10002573,60,70,4,3,67.9,271.6,240,31.6,2022,2,2022-02,2022-01-01,Returning,2022-01-01,2022-01-01
7404,2022-10-27,Standard Class,Corporate,United States,Camarillo,California,93010,West,Furniture,Bookcases,FUR-BO-10004015,430,510,5,3,494.7,2473.5,2150,323.5,2022,10,2022-10,2022-05-04,Returning,2022-05-04,2022-01-01
7405,2023-03-09,Standard Class,Corporate,United States,Camarillo,California,93010,West,Furniture,Furnishings,FUR-FU-10001979,100,120,3,2,117.6,352.8,300,52.8,2023,3,2023-03,2022-05-04,Returning,2022-05-04,2022-01-01
7406,2022-05-04,Standard Class,Corporate,United States,Camarillo,California,93010,West,Furniture,Chairs,FUR-CH-10003833,90,100,2,5,95,190,180,10,2022,5,2022-05,2022-05-04,Returning,2022-05-04,2022-01-01
7407,2023-07-20,Standard Class,Corporate,United States,Camarillo,California,93010,West,Furniture,Chairs,FUR-CH-10004495,680,720,3,2,705.6,2116.8,2040,76.8,2023,7,2023-07,2022-05-04,Returning,2022-05-04,2022-01-01
7408,2023-12-14,First Class,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Labels,OFF-LA-10001613,10,10,5,4,9.6,48,50,-2,2023,12,2023-12,2022-01-02,Returning,2022-01-02,2022-01-02
7409,2023-05-05,Standard Class,Corporate,United States,Los Angeles,California,90032,West,Furniture,Furnishings,FUR-FU-10003247,140,170,8,3,164.9,1319.2,1120,199.2,2023,5,2023-05,2022-01-01,Returning,2022-01-01,2022-01-01
7410,2023-08-27,Standard Class,Consumer,United States,Toledo,Ohio,43615,East,Furniture,Tables,FUR-TA-10004442,150,170,1,3,164.9,164.9,150,14.9,2023,8,2023-08,2022-02-02,Returning,2022-02-02,2022-01-01
7411,2023-07-04,First Class,Consumer,United States,New York City,New York,10011,East,Technology,Accessories,TEC-AC-10001314,90,100,2,2,98,196,180,16,2023,7,2023-07,2022-01-01,Returning,2022-01-01,2022-01-01
7412,2022-03-03,Standard Class,Home Office,United States,Tigard,Oregon,97224,West,Technology,Phones,TEC-PH-10001619,140,160,1,5,152,152,140,12,2022,3,2022-03,2022-03-03,Returning,2022-03-03,2022-01-01
7413,2023-02-18,Standard Class,Home Office,United States,Tigard,Oregon,97224,West,Technology,Accessories,TEC-AC-10002323,30,40,2,2,39.2,78.4,60,18.4,2023,2,2023-02,2022-03-03,Returning,2022-03-03,2022-01-01
7414,2023-07-29,Standard Class,Home Office,United States,Tigard,Oregon,97224,West,Furniture,Furnishings,FUR-FU-10000820,10,10,1,5,9.5,9.5,10,-0.5,2023,7,2023-07,2022-03-03,Returning,2022-03-03,2022-01-01
7415,2022-12-14,Second Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Furniture,Chairs,FUR-CH-10004287,320,390,2,3,378.3,756.6,640,116.6,2022,12,2022-12,2022-01-01,Returning,2022-01-01,2022-01-01
7416,2022-04-05,Second Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Technology,Accessories,TEC-AC-10000474,330,380,5,5,361,1805,1650,155,2022,4,2022-04,2022-01-01,Returning,2022-01-01,2022-01-01
7417,2022-08-22,Second Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Technology,Phones,TEC-PH-10001494,450,540,3,4,518.4,1555.2,1350,205.2,2022,8,2022-08,2022-01-01,Returning,2022-01-01,2022-01-01
7418,2022-03-02,Second Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Paper,OFF-PA-10004996,40,40,5,2,39.2,196,200,-4,2022,3,2022-03,2022-01-01,Returning,2022-01-01,2022-01-01
7419,2022-03-11,Second Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,OFF-BI-10004318,50,50,1,5,47.5,47.5,50,-2.5,2022,3,2022-03,2022-01-01,Returning,2022-01-01,2022-01-01
7420,2023-05-03,Second Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Storage,OFF-ST-10002574,520,550,5,5,522.5,2612.5,2600,12.5,2023,5,2023-05,2022-01-01,Returning,2022-01-01,2022-01-01
7421,2023-07-05,Second Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,OFF-BI-10002353,20,20,5,3,19.4,97,100,-3,2023,7,2023-07,2022-01-01,Returning,2022-01-01,2022-01-01
7422,2022-06-26,Second Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Storage,OFF-ST-10003641,110,130,2,2,127.4,254.8,220,34.8,2022,6,2022-06,2022-01-01,Returning,2022-01-01,2022-01-01
7423,2023-12-01,Second Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Technology,Machines,TEC-MA-10001148,420,450,3,4,432,1296,1260,36,2023,12,2023-12,2022-01-01,Returning,2022-01-01,2022-01-01
7424,2023-04-29,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Appliances,OFF-AP-10000026,190,200,4,3,194,776,760,16,2023,4,2023-04,2022-01-01,Returning,2022-01-01,2022-01-01
7425,2023-08-13,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Furniture,Furnishings,FUR-FU-10003878,40,40,3,4,38.4,115.2,120,-4.8,2023,8,2023-08,2022-01-01,Returning,2022-01-01,2022-01-01
7426,2023-12-10,Second Class,Consumer,United States,Houston,Texas,77070,Central,Furniture,Chairs,FUR-CH-10001146,70,90,2,3,87.3,174.6,140,34.6,2023,12,2023-12,2022-01-05,Returning,2022-01-05,2022-01-02
7427,2023-08-26,Second Class,Consumer,United States,Houston,Texas,77070,Central,Furniture,Furnishings,FUR-FU-10003919,30,30,2,3,29.1,58.2,60,-1.8,2023,8,2023-08,2022-01-05,Returning,2022-01-05,2022-01-02
7428,2023-11-15,Standard Class,Corporate,United States,Jackson,Mississippi,39212,South,Office Supplies,Binders,OFF-BI-10000605,10,10,3,4,9.6,28.8,30,-1.2,2023,11,2023-11,2022-01-05,Returning,2022-01-05,2022-01-01
7429,2023-05-08,Standard Class,Corporate,United States,Jackson,Mississippi,39212,South,Office Supplies,Binders,OFF-BI-10000309,30,30,2,4,28.8,57.6,60,-2.4,2023,5,2023-05,2022-01-05,Returning,2022-01-05,2022-01-01
7430,2023-05-02,Standard Class,Corporate,United States,Jackson,Mississippi,39212,South,Office Supplies,Paper,OFF-PA-10003349,10,10,2,4,9.6,19.2,20,-0.8,2023,5,2023-05,2022-01-05,Returning,2022-01-05,2022-01-01
7431,2022-10-17,Standard Class,Corporate,United States,Jackson,Mississippi,39212,South,Office Supplies,Paper,OFF-PA-10003063,20,20,4,5,19,76,80,-4,2022,10,2022-10,2022-01-05,Returning,2022-01-05,2022-01-01
7432,2022-12-07,Standard Class,Corporate,United States,Jackson,Mississippi,39212,South,Office Supplies,Appliances,OFF-AP-10003971,20,30,3,4,28.8,86.4,60,26.4,2022,12,2022-12,2022-01-05,Returning,2022-01-05,2022-01-01
7433,2022-10-06,Standard Class,Consumer,United States,Phoenix,Arizona,85023,West,Office Supplies,Fasteners,OFF-FA-10004838,0,0,3,3,0,0,0,0,2022,10,2022-10,2022-01-06,Returning,2022-01-06,2022-01-01
7434,2022-05-19,Standard Class,Consumer,United States,Phoenix,Arizona,85023,West,Office Supplies,Binders,OFF-BI-10001097,10,10,5,2,9.8,49,50,-1,2022,5,2022-05,2022-01-06,Returning,2022-01-06,2022-01-01
7435,2023-08-23,Standard Class,Corporate,United States,Oxnard,California,93030,West,Office Supplies,Binders,OFF-BI-10000605,10,10,3,4,9.6,28.8,30,-1.2,2023,8,2023-08,2022-01-18,Returning,2022-01-18,2022-01-01
7436,2022-05-28,Standard Class,Corporate,United States,Oxnard,California,93030,West,Office Supplies,Binders,OFF-BI-10003314,20,20,6,4,19.2,115.2,120,-4.8,2022,5,2022-05,2022-01-18,Returning,2022-01-18,2022-01-01
7437,2022-04-18,Standard Class,Corporate,United States,Oxnard,California,93030,West,Office Supplies,Art,OFF-AR-10002067,90,100,5,2,98,490,450,40,2022,4,2022-04,2022-01-18,Returning,2022-01-18,2022-01-01
7438,2023-08-13,Standard Class,Corporate,United States,Seattle,Washington,98105,West,Office Supplies,Binders,OFF-BI-10001031,20,20,5,5,19,95,100,-5,2023,8,2023-08,2022-01-01,Returning,2022-01-01,2022-01-01
7439,2022-06-20,Second Class,Corporate,United States,Covington,Washington,98042,West,Furniture,Furnishings,FUR-FU-10003832,50,50,5,2,49,245,250,-5,2022,6,2022-06,2022-02-14,Returning,2022-02-14,2022-01-01
7440,2023-06-03,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Binders,OFF-BI-10000138,20,20,5,3,19.4,97,100,-3,2023,6,2023-06,2022-01-01,Returning,2022-01-01,2022-01-01
7441,2023-01-17,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Furniture,Tables,FUR-TA-10004607,190,240,2,5,228,456,380,76,2023,1,2023-01,2022-01-01,Returning,2022-01-01,2022-01-01
7442,2023-02-28,First Class,Corporate,United States,San Diego,California,92105,West,Office Supplies,Labels,OFF-LA-10003148,20,20,3,2,19.6,58.8,60,-1.2,2023,2,2023-02,2022-01-02,Returning,2022-01-02,2022-01-01
7443,2023-10-10,First Class,Corporate,United States,Brownsville,Texas,78521,Central,Office Supplies,Paper,OFF-PA-10001804,10,10,2,3,9.7,19.4,20,-0.6,2023,10,2023-10,2022-02-24,Returning,2022-02-24,2022-01-02
7444,2023-08-15,First Class,Corporate,United States,Brownsville,Texas,78521,Central,Office Supplies,Storage,OFF-ST-10000036,220,240,3,3,232.8,698.4,660,38.4,2023,8,2023-08,2022-02-24,Returning,2022-02-24,2022-01-02
7445,2023-12-25,Second Class,Home Office,United States,Chicago,Illinois,60610,Central,Office Supplies,Paper,OFF-PA-10001166,10,10,1,5,9.5,9.5,10,-0.5,2023,12,2023-12,2022-01-02,Returning,2022-01-02,2022-01-02
7446,2022-05-04,Second Class,Home Office,United States,Chicago,Illinois,60610,Central,Office Supplies,Paper,OFF-PA-10001033,60,70,2,4,67.2,134.4,120,14.4,2022,5,2022-05,2022-01-02,Returning,2022-01-02,2022-01-02
7447,2023-02-12,Second Class,Home Office,United States,Chicago,Illinois,60610,Central,Furniture,Furnishings,FUR-FU-10004597,20,20,1,2,19.6,19.6,20,-0.4,2023,2,2023-02,2022-01-02,Returning,2022-01-02,2022-01-02
7448,2023-04-24,Second Class,Home Office,United States,Chicago,Illinois,60610,Central,Office Supplies,Paper,OFF-PA-10000418,350,420,5,5,399,1995,1750,245,2023,4,2023-04,2022-01-02,Returning,2022-01-02,2022-01-02
7449,2022-01-22,First Class,Consumer,United States,Knoxville,Tennessee,37918,South,Furniture,Furnishings,FUR-FU-10004090,70,90,5,5,85.5,427.5,350,77.5,2022,1,2022-01,2022-01-22,Returning,2022-01-22,2022-01-01
7450,2022-01-29,Second Class,Home Office,United States,Houston,Texas,77036,Central,Office Supplies,Art,OFF-AR-10000390,10,10,3,3,9.7,29.1,30,-0.9,2022,1,2022-01,2022-01-05,Returning,2022-01-05,2022-01-02
7451,2022-07-14,Second Class,Home Office,United States,Houston,Texas,77036,Central,Furniture,Chairs,FUR-CH-10003774,260,320,5,4,307.2,1536,1300,236,2022,7,2022-07,2022-01-05,Returning,2022-01-05,2022-01-02
